code,fy,eps,bps,roe,debt,op_margin,net_margin,op_profit,revenue,dps
088350,202412,849.0,15728.0,6.97,1019.85,4.46,3.52,10970.0,245852.0,
088350,202512,738.0,18466.0,6.51,974.0,4.18,3.05,11473.0,274364.0,
010060,202312,36002.0,190202.0,18.69,56.14,20.05,26.81,5312.0,26497.0,3300.0
010060,202412,5005.0,211999.0,2.54,67.38,2.84,3.18,1015.0,35774.0,2200.0
010060,202512,-4772.0,210598.0,-2.27,66.35,-1.7,-4.33,-576.0,33801.0,1000.0
271560,202312,9527.0,72413.0,13.91,19.15,16.91,13.22,4924.0,29124.0,1250.0
271560,202412,13269.0,87815.0,16.56,20.55,17.51,17.18,5436.0,31043.0,2500.0
271560,202512,9680.0,96352.0,10.51,17.55,16.75,11.72,5583.0,33324.0,3500.0
036570,202312,9663.0,160025.0,6.58,35.07,7.71,12.02,1373.0,17798.0,3130.0
036570,202412,4291.0,157673.0,2.99,29.06,-6.92,5.96,-1092.0,15781.0,1460.0
036570,202512,16023.0,173514.0,10.79,28.56,1.07,23.05,161.0,15069.0,1150.0
034220,202312,-6905.0,18267.0,-31.95,307.72,-11.77,-12.08,-25102.0,213308.0,
034220,202412,-5438.0,13085.0,-37.21,307.04,-2.11,-9.05,-5606.0,266153.0,
034220,202512,453.0,13208.0,3.44,243.36,2.0,1.18,5170.0,258101.0,
051900,202312,8057.0,324268.0,2.65,30.12,7.16,2.4,4870.0,68048.0,3500.0
051900,202412,10675.0,332194.0,3.44,30.25,6.74,2.99,4590.0,68119.0,3500.0
051900,202512,-5688.0,325224.0,-1.82,23.32,2.69,-1.35,1707.0,63555.0,2000.0
052690,202312,854.0,14386.0,5.99,56.22,5.24,5.99,286.0,5451.0,515.0
052690,202412,1531.0,15179.0,10.4,63.96,12.46,10.27,709.0,5695.0,999.0
052690,202512,2234.0,16428.0,14.2,41.7,6.83,16.46,355.0,5188.0,1347.0
454910,202312,-300.0,6770.0,-6.59,4.01,-36.14,-29.93,-192.0,530.0,
454910,202412,-564.0,6210.0,-8.69,4.77,-87.98,-78.07,-412.0,468.0,
454910,202512,-856.0,5378.0,-14.78,14.57,-180.34,-168.28,-595.0,330.0,
011790,202312,-7276.0,41484.0,-17.57,178.57,-14.31,-21.85,-2137.0,14935.0,
011790,202412,-11711.0,34412.0,-34.34,194.35,-16.05,-26.49,-2758.0,17179.0,
011790,202512,-19393.0,24423.0,-73.28,232.74,-16.58,-39.09,-3050.0,18400.0,
001450,202312,6426.0,77222.0,7.38,628.08,4.67,3.61,7435.0,159151.0,2063.0
001450,202412,9514.0,60491.0,15.75,922.98,7.18,4.91,12441.0,173245.0,
001450,202512,11407.0,65772.0,20.6,877.79,6.96,5.63,12610.0,181104.0,
004020,202312,3456.0,145198.0,2.44,80.65,3.08,1.71,7983.0,259148.0,1000.0
004020,202412,-87.0,143815.0,-0.06,79.71,0.69,0.04,1595.0,232261.0,750.0
004020,202512,-52.0,147255.0,-0.04,73.6,0.96,0.01,2192.0,227332.0,500.0
000990,202312,5934.0,41655.0,15.65,17.43,23.0,22.88,2654.0,11542.0,580.0
000990,202412,5155.0,47181.0,12.44,19.8,16.87,20.28,1908.0,11312.0,1230.0
000990,202512,5783.0,52634.0,12.52,33.36,19.85,18.08,2773.0,13972.0,810.0
002380,202312,23931.0,704004.0,4.13,145.13,4.97,1.47,3125.0,62884.0,8000.0
002380,202412,38691.0,716051.0,6.59,154.58,7.07,4.9,4711.0,66588.0,10000.0
002380,202512,173128.0,1063952.0,23.51,114.76,6.59,23.73,4276.0,64838.0,15000.0
082740,202312,-6.0,3134.0,-0.19,407.19,1.02,-0.05,87.0,8544.0,
082740,202412,970.0,4714.0,25.64,259.3,5.95,6.59,715.0,12022.0,
082740,202512,2082.0,6666.0,36.6,204.92,9.49,12.67,1301.0,13711.0,
004170,202312,22865.0,445995.0,5.41,132.68,10.06,4.91,6398.0,63571.0,4000.0
004170,202412,10948.0,486461.0,2.54,136.43,7.26,2.84,4770.0,65704.0,4500.0
004170,202512,1440.0,508154.0,0.32,140.91,6.93,0.93,4800.0,69295.0,5200.0
161890,202312,227.0,28347.0,0.79,112.14,6.32,1.17,1361.0,21557.0,600.0
161890,202412,3830.0,33579.0,12.5,107.65,7.91,5.11,1939.0,24521.0,720.0
161890,202512,5299.0,38566.0,14.69,107.38,8.8,6.18,2396.0,27224.0,864.0
001040,202312,5462.0,164443.0,3.64,163.81,4.93,1.27,20391.0,413527.0,3000.0
001040,202412,2643.0,162605.0,1.72,167.79,5.8,0.31,25323.0,436467.0,3000.0
001040,202512,4019.0,155346.0,2.69,176.0,5.62,0.32,25277.0,450188.0,3300.0
018880,202312,84.0,3907.0,2.21,268.52,2.98,0.62,2836.0,95216.0,278.0
018880,202412,-594.0,3697.0,-13.9,254.16,0.95,-3.59,955.0,99987.0,
018880,202512,-257.0,3671.0,-6.0,168.14,2.48,-1.81,2704.0,108837.0,
103590,202312,871.0,9361.0,9.65,150.28,4.87,2.77,608.0,12467.0,206.0
103590,202412,992.0,10494.0,10.6,149.65,5.06,2.93,797.0,15772.0,300.0
103590,202512,2179.0,12347.0,19.08,159.23,7.4,5.08,1512.0,20446.0,500.0
192820,202312,5034.0,31952.0,12.11,334.26,6.51,2.13,1157.0,17775.0,500.0
192820,202412,7560.0,41725.0,20.53,280.05,8.1,4.08,1754.0,21661.0,2300.0
192820,202512,10843.0,49196.0,23.86,247.1,8.16,5.46,1958.0,23988.0,3300.0
036460,202312,-8246.0,112167.0,-7.68,482.68,3.49,-1.68,15534.0,445560.0,
036460,202412,12422.0,124079.0,11.21,432.68,7.82,2.99,30034.0,383887.0,1455.0
036460,202512,1441.0,123774.0,1.23,396.6,5.88,0.37,21012.0,357273.0,1154.0
009420,202312,67.0,3673.0,1.98,28.74,1.64,2.6,22.0,1349.0,
009420,202412,-35.0,3316.0,-1.02,26.45,0.17,-1.3,2.0,1389.0,
009420,202512,-106.0,3184.0,-3.37,39.3,-0.59,-3.58,-9.0,1552.0,
111770,202312,11644.0,74013.0,17.03,47.64,17.68,14.79,6371.0,36044.0,1300.0
111770,202412,9637.0,86238.0,12.32,38.35,8.97,8.37,3156.0,35178.0,1400.0
111770,202512,11109.0,96154.0,12.66,39.25,12.66,10.49,5144.0,40636.0,2100.0
022100,202312,604.0,3026.0,21.08,92.83,7.44,6.2,1106.0,14859.0,100.0
022100,202412,579.0,3446.0,17.92,69.7,7.4,6.01,1090.0,14733.0,125.0
022100,202512,343.0,3752.0,9.53,45.73,5.62,4.89,604.0,10752.0,125.0
006360,202312,-5631.0,50825.0,-10.54,262.47,-2.89,-3.12,-3879.0,134367.0,
006360,202412,2869.0,51998.0,5.63,249.97,2.22,2.05,2860.0,128638.0,300.0
006360,202512,1093.0,56462.0,2.03,234.2,3.52,0.75,4378.0,124503.0,500.0
012750,202312,4986.0,47260.0,12.14,36.4,8.11,7.23,2126.0,26208.0,2700.0
012750,202412,4651.0,49117.0,10.85,39.87,7.46,6.3,2092.0,28047.0,2700.0
012750,202512,4699.0,51947.0,10.45,38.47,8.12,6.18,2346.0,28894.0,3200.0
011780,202312,13880.0,221466.0,7.77,36.78,5.68,7.07,3590.0,63225.0,2900.0
011780,202412,11321.0,232363.0,5.88,38.03,3.81,4.87,2728.0,71550.0,2200.0
011780,202512,9843.0,244373.0,4.74,35.67,3.93,4.21,2718.0,69151.0,1700.0
035250,202312,1593.0,18141.0,9.61,20.96,20.33,24.55,2823.0,13886.0,930.0
035250,202412,2136.0,19379.0,12.08,21.04,20.03,32.02,2858.0,14269.0,1170.0
035250,202512,1487.0,19841.0,8.11,22.21,15.93,21.55,2353.0,14767.0,950.0
085620,202312,512.0,23111.0,2.85,997.39,2.94,2.01,1487.0,50534.0,
085620,202412,687.0,19648.0,4.88,1167.47,2.55,2.84,1221.0,47961.0,
085620,202512,660.0,18762.0,5.22,1244.75,3.75,2.52,1945.0,51884.0,
251270,202312,-2975.0,60774.0,-4.9,55.85,-2.74,-12.14,-685.0,25021.0,
251270,202412,298.0,66102.0,0.49,49.38,8.09,0.12,2156.0,26638.0,417.0
251270,202512,2618.0,66269.0,4.15,47.36,12.43,8.14,3525.0,28351.0,876.0
031210,202312,5982.0,74406.0,8.34,75.56,20.08,16.01,5241.0,26102.0,
031210,202412,3052.0,74048.0,4.12,80.34,10.17,7.75,2797.0,27513.0,
031210,202512,3844.0,74331.0,5.18,81.11,13.62,9.73,3757.0,27587.0,2865.0
028670,202312,458.0,8817.0,5.32,66.63,8.85,5.62,3859.0,43610.0,85.0
028670,202412,502.0,10576.0,5.17,81.69,9.13,5.2,4712.0,51612.0,120.0
028670,202512,564.0,10707.0,5.3,89.63,9.05,5.55,4919.0,54329.0,150.0
302440,202312,291.0,22178.0,1.29,8.72,-3.24,6.04,-120.0,3695.0,
302440,202412,-698.0,23007.0,-3.07,40.6,-51.74,-18.73,-1384.0,2675.0,
302440,202512,-733.0,22806.0,-3.2,45.07,-18.96,-8.62,-1235.0,6514.0,
008930,202312,1646.0,11621.0,15.22,55.71,9.97,9.22,1245.0,12479.0,200.0
008930,202412,864.0,12419.0,7.3,60.85,7.7,4.42,989.0,12834.0,300.0
008930,202512,1731.0,14205.0,13.13,55.24,10.22,8.67,1387.0,13570.0,300.0
336260,202312,-104.0,6265.0,-1.64,108.88,0.63,-3.26,16.0,2609.0,
336260,202412,-128.0,6097.0,-2.07,136.45,-0.42,-2.54,-17.0,4118.0,
336260,202512,-1623.0,4491.0,-30.66,226.12,-23.23,-29.2,-1057.0,4548.0,
017800,202312,8032.0,35618.0,26.15,157.77,3.17,11.91,826.0,26021.0,4000.0
017800,202412,4686.0,34751.0,14.42,166.25,7.82,6.72,2257.0,28853.0,5500.0
017800,202512,6703.0,37450.0,20.11,157.77,8.48,10.91,2092.0,24674.0,14010.0
023530,202312,6165.0,335809.0,1.83,182.79,3.49,1.16,5084.0,145559.0,3800.0
023530,202412,-34219.0,548412.0,-7.75,128.98,3.38,-7.11,4731.0,139866.0,3800.0
023530,202512,1822.0,537131.0,0.34,124.77,3.98,0.53,5470.0,137384.0,4000.0
004800,202312,3.0,123794.0,0.0,83.3,3.12,-0.02,577.0,18472.0,3000.0
004800,202412,24073.0,128947.0,19.62,73.33,9.73,21.31,2211.0,22728.0,3000.0
004800,202512,19707.0,146168.0,14.35,88.55,16.16,17.36,3930.0,24317.0,5000.0
139130,202312,2293.0,35751.0,6.73,1385.78,6.46,4.99,5343.0,82641.0,550.0
139130,202412,1270.0,36006.0,3.6,1417.12,3.27,2.5,2634.0,80505.0,500.0
139130,202512,2696.0,38725.0,7.27,1435.88,7.25,5.69,5832.0,80410.0,700.0
483650,202312,1466.0,1658.0,,402.8,16.16,6.78,324.0,2008.0,
483650,202412,1427.0,8902.0,26.21,33.35,19.36,4.99,598.0,3091.0,
483650,202512,6599.0,16022.0,52.59,28.6,19.52,15.21,1015.0,5197.0,2629.0
097950,202312,23559.0,446325.0,5.55,151.33,4.45,1.93,12916.0,290235.0,5500.0
097950,202412,8074.0,489763.0,1.76,146.45,5.33,1.27,14521.0,272397.0,6000.0
097950,202512,-34884.0,440524.0,-7.67,157.5,4.51,-1.52,12336.0,273426.0,6000.0
375500,202312,4377.0,118957.0,4.12,95.94,4.14,2.53,3307.0,79911.0,500.0
375500,202412,5348.0,114139.0,4.77,100.43,3.26,2.76,2709.0,83184.0,540.0
375500,202512,8625.0,126050.0,7.34,84.38,5.23,5.0,3870.0,74024.0,890.0
007340,202312,5499.0,26439.0,27.29,227.55,15.0,8.67,4904.0,32692.0,600.0
007340,202412,5383.0,33645.0,19.78,130.61,15.22,9.27,5229.0,34345.0,1000.0
007340,202512,4809.0,38780.0,15.02,115.36,14.36,8.84,5279.0,36757.0,1000.0
004370,202312,28262.0,420264.0,7.26,32.53,6.22,5.03,2121.0,34106.0,5000.0
004370,202412,25861.0,462077.0,6.17,34.61,4.74,4.58,1631.0,34387.0,5000.0
004370,202512,27970.0,485193.0,6.18,35.0,5.23,4.84,1839.0,35143.0,6000.0
450080,202312,85.0,11584.0,0.91,38.19,0.92,0.53,88.0,9525.0,
450080,202412,-618.0,10577.0,-5.56,74.92,-21.58,-14.24,-647.0,2998.0,
450080,202512,327.0,15125.0,2.56,51.05,-16.65,6.14,-654.0,3925.0,
026960,202312,1453.0,16296.0,9.23,4.38,8.94,29.88,438.0,4897.0,780.0
026960,202412,1577.0,17172.0,9.52,4.08,9.1,32.53,445.0,4889.0,890.0
026960,202512,1453.0,17452.0,8.48,3.52,8.51,27.48,453.0,5329.0,1140.0
003690,202312,1457.0,18407.0,9.51,270.94,5.22,4.08,3637.0,69633.0,458.0
003690,202412,1625.0,19539.0,9.45,281.14,5.83,4.55,4054.0,69579.0,515.0
003690,202512,1653.0,20843.0,9.03,287.13,7.02,4.8,4709.0,67044.0,570.0
383220,202312,11096.0,33834.0,38.43,52.16,27.89,21.48,5518.0,19785.0,1700.0
383220,202412,9408.0,41565.0,25.26,44.92,23.77,18.77,4507.0,18960.0,1700.0
383220,202512,10404.0,50123.0,23.16,41.13,24.23,20.72,4686.0,19340.0,2700.0
001720,202403,8677.0,207062.0,9.27,528.38,6.16,5.4,1704.0,27643.0,4500.0
001720,202503,6607.0,227883.0,6.45,466.36,5.52,4.55,1361.0,24664.0,5000.0
001720,202603,9073.0,253168.0,8.04,527.21,6.17,4.92,1958.0,31714.0,7500.0
011170,202312,-1194.0,368608.0,-0.33,65.46,-1.74,-0.2,-3477.0,199464.0,3500.0
011170,202412,-39988.0,340367.0,-11.44,72.87,-4.6,-9.18,-9145.0,198948.0,2000.0
011170,202512,-47624.0,298452.0,-15.13,76.52,-5.1,-13.4,-9431.0,184830.0,1000.0
282330,202312,11331.0,62197.0,19.23,199.6,3.09,2.39,2532.0,81948.0,4100.0
282330,202412,11295.0,68546.0,17.29,187.35,2.89,2.24,2516.0,86988.0,4100.0
282330,202512,11297.0,76009.0,15.64,170.83,2.8,2.15,2539.0,90612.0,4100.0
489790,202412,635.0,16334.0,,92.93,1.11,0.65,55.0,4933.0,
489790,202512,903.0,17188.0,5.4,108.88,9.06,2.38,1623.0,17909.0,
005850,202312,7223.0,41872.0,18.83,61.05,7.98,7.22,3862.0,48388.0,900.0
005850,202412,7930.0,49935.0,17.42,54.3,7.95,7.68,3952.0,49733.0,1200.0
005850,202512,6692.0,55423.0,12.81,50.74,7.77,6.12,4071.0,52399.0,2770.0
103140,202312,5582.0,71975.0,8.22,86.2,5.54,3.79,2286.0,41253.0,1200.0
103140,202412,8423.0,80518.0,11.33,86.27,7.11,5.18,3238.0,45544.0,2600.0
103140,202512,5251.0,84137.0,6.54,88.38,5.89,2.92,2974.0,50486.0,1700.0
004990,202312,-145.0,95749.0,-0.22,139.44,3.26,1.08,4937.0,151598.0,1500.0
004990,202412,-9637.0,87305.0,-15.56,146.31,2.16,-6.0,3405.0,157570.0,1200.0
004990,202512,-6125.0,79142.0,-10.51,144.87,1.54,-3.83,2394.0,155396.0,1250.0
204320,202312,2887.0,47505.0,6.18,166.82,3.33,1.84,2793.0,83931.0,600.0
204320,202412,2767.0,53635.0,5.47,163.85,4.06,1.79,3588.0,88482.0,700.0
204320,202512,2130.0,57793.0,3.82,148.16,3.78,1.3,3571.0,94548.0,750.0
000240,202312,1972.0,42407.0,4.76,15.54,23.54,17.18,2566.0,10897.0,700.0
000240,202412,3694.0,47012.0,8.28,15.35,30.07,25.21,4183.0,13910.0,1000.0
000240,202512,3658.0,50477.0,7.52,10.01,28.24,23.82,4116.0,14576.0,1100.0
279570,202312,34.0,4969.0,0.7,1047.46,1.74,1.35,165.0,9465.0,
279570,202412,341.0,5312.0,6.63,1462.42,10.82,10.42,1330.0,12285.0,
279570,202512,300.0,5781.0,5.4,1367.21,8.77,8.44,1171.0,13348.0,
181710,202312,-243.0,48402.0,-0.51,73.37,2.45,-1.02,556.0,22696.0,500.0
181710,202412,-3904.0,45675.0,-8.6,80.87,-1.33,-7.84,-326.0,24561.0,500.0
181710,202512,954.0,47466.0,2.2,117.49,5.26,2.06,1324.0,25162.0,500.0
007070,202312,169.0,39235.0,0.44,126.49,2.62,0.2,2918.0,111341.0,500.0
007070,202412,25.0,38375.0,0.07,138.3,2.21,0.08,2561.0,115794.0,500.0
007070,202512,519.0,39303.0,1.34,128.41,2.44,0.42,2921.0,119574.0,600.0
030000,202312,1628.0,12703.0,14.99,122.65,7.43,4.59,3075.0,41383.0,1110.0
030000,202412,1804.0,14396.0,15.12,124.32,7.38,4.8,3207.0,43443.0,1230.0
030000,202512,1804.0,15525.0,13.7,125.93,7.41,4.59,3369.0,45469.0,1230.0
009970,202312,27262.0,202971.0,16.88,39.29,20.03,16.5,8726.0,43555.0,3970.0
009970,202412,24492.0,233944.0,13.17,31.87,12.01,11.51,5170.0,43060.0,5350.0
009970,202512,27133.0,259821.0,12.83,32.34,15.02,12.39,7355.0,48950.0,6576.0
081660,202312,701.0,31752.0,2.25,95.0,7.58,3.82,3035.0,40066.0,1090.0
081660,202412,1398.0,34479.0,4.3,102.33,8.45,4.87,3608.0,42687.0,1200.0
081660,202512,3743.0,36406.0,11.39,112.73,10.63,7.8,4748.0,44686.0,1980.0
014680,202312,9294.0,77725.0,13.1,43.49,16.09,14.09,1241.0,7717.0,2100.0
014680,202412,10823.0,88053.0,13.48,36.7,16.59,16.09,1288.0,7764.0,2100.0
014680,202512,12993.0,99420.0,14.34,35.94,17.67,16.76,1562.0,8840.0,2600.0
005440,202312,11170.0,17334.0,49.81,43.48,-0.42,41.87,-110.0,26295.0,200.0
005440,202412,4483.0,21615.0,23.02,44.27,2.67,10.69,1981.0,74093.0,210.0
005440,202512,2643.0,25658.0,11.18,43.57,3.39,6.41,2741.0,80916.0,300.0
002790,202312,1243.0,37035.0,3.57,16.95,3.78,5.84,1520.0,40213.0,245.0
002790,202412,2626.0,37167.0,7.57,22.15,5.85,15.33,2493.0,42599.0,330.0
002790,202512,1329.0,38797.0,3.64,21.2,7.96,6.32,3680.0,46232.0,400.0
018670,202312,34267.0,287583.0,12.85,134.97,4.34,4.52,3036.0,69923.0,8000.0
018670,202412,21020.0,309598.0,7.24,172.75,4.05,2.72,2872.0,70959.0,8000.0
018670,202512,25453.0,325701.0,8.24,155.42,5.77,3.05,4428.0,76763.0,9000.0
051600,202312,3615.0,28280.0,13.08,25.52,13.0,10.61,1994.0,15339.0,2158.0
051600,202412,3832.0,29520.0,13.26,27.23,13.46,11.07,2095.0,15571.0,2469.0
051600,202512,2761.0,29906.0,9.29,26.58,8.89,7.88,1401.0,15765.0,1651.0
073240,202312,549.0,4401.0,13.2,245.3,10.17,4.25,4110.0,40414.0,
073240,202412,1131.0,5990.0,21.77,181.54,12.99,7.76,5886.0,45322.0,
073240,202512,1209.0,7065.0,18.53,147.44,12.25,8.01,5759.0,47013.0,
112610,202312,460.0,21635.0,2.18,203.98,6.85,1.21,1042.0,15202.0,500.0
112610,202412,3374.0,27720.0,13.92,200.72,8.31,4.68,2555.0,30725.0,1000.0
112610,202512,823.0,27826.0,3.02,167.68,10.93,1.37,3203.0,29316.0,1000.0
139480,202312,-3196.0,427553.0,-0.79,141.75,-0.16,-0.64,-469.0,294722.0,2000.0
139480,202412,-21166.0,387877.0,-5.4,159.31,0.16,-1.98,471.0,290209.0,2000.0
139480,202512,4921.0,410591.0,1.27,144.61,1.11,0.85,3225.0,289704.0,2500.0
069960,202312,-3409.0,204415.0,-1.76,86.53,7.21,-0.95,3035.0,42075.0,1300.0
069960,202412,-1543.0,201113.0,-0.81,79.93,6.78,-0.02,2840.0,41876.0,1400.0
069960,202512,9177.0,210969.0,4.64,78.26,8.93,3.35,3779.0,42303.0,2150.0
457190,202312,-333.0,3426.0,,129.46,-5.21,-5.28,-61.0,1175.0,
457190,202412,355.0,4063.0,9.7,146.23,4.28,3.17,142.0,3321.0,
457190,202512,25.0,4398.0,0.6,175.79,0.39,0.19,16.0,4115.0,
462870,202312,2132.0,3568.0,99.17,12.63,65.88,63.28,1111.0,1686.0,
462870,202412,2717.0,13104.0,31.3,5.16,68.13,66.03,1527.0,2241.0,
462870,202512,3261.0,15882.0,22.71,17.6,61.59,64.99,1814.0,2945.0,
475150,202412,811.0,7187.0,,202.39,11.33,6.74,376.0,3322.0,
475150,202512,910.0,8095.0,11.93,382.37,13.74,7.97,530.0,3856.0,
439260,202312,3640.0,16290.0,25.0,374.04,4.4,4.69,359.0,8164.0,
439260,202412,12457.0,14854.0,55.26,197.6,14.7,16.06,1581.0,10753.0,
439260,202512,7310.0,28354.0,32.19,40.8,23.95,20.26,2941.0,12281.0,250.0
020150,202312,-706.0,31088.0,-2.25,21.69,1.46,-5.58,118.0,8090.0,200.0
020150,202412,137.0,28922.0,0.46,19.98,-7.14,3.19,-644.0,9023.0,
020150,202512,-3065.0,31623.0,-10.54,23.15,-21.44,-24.67,-1452.0,6775.0,
071970,202312,1108.0,7893.0,15.16,101.45,7.52,12.95,184.0,2444.0,
071970,202412,2458.0,9120.0,28.34,59.99,10.51,24.0,332.0,3158.0,
071970,202512,4867.0,14413.0,41.36,66.64,18.87,41.03,759.0,4024.0,
089860,202312,3275.0,37351.0,9.01,392.07,11.09,4.19,3052.0,27523.0,1200.0
089860,202412,2917.0,40683.0,7.51,377.1,10.2,3.68,2848.0,27924.0,1200.0
089860,202512,3514.0,43125.0,8.39,372.31,10.71,4.34,3125.0,29188.0,1200.0
023590,202312,5037.0,58374.0,9.35,861.03,6.49,4.97,6399.0,98551.0,700.0
023590,202412,7931.0,66912.0,13.16,808.18,10.1,7.33,11747.0,116258.0,1400.0
023590,202512,11260.0,79869.0,15.95,1006.86,8.91,6.61,15593.0,174950.0,1800.0
006040,202312,4215.0,66309.0,8.62,146.36,5.19,3.04,4647.0,89486.0,1000.0
006040,202412,1732.0,70567.0,2.74,120.5,5.61,1.27,5013.0,89442.0,1000.0
006040,202512,8795.0,79927.0,11.61,110.1,5.39,4.04,5161.0,95837.0,1150.0
000120,202312,9854.0,180690.0,6.27,131.45,4.08,2.06,4802.0,117679.0,500.0
000120,202412,10893.0,197983.0,6.58,130.59,4.38,2.21,5307.0,121168.0,800.0
000120,202512,10612.0,207860.0,5.98,132.88,4.14,2.11,5081.0,122847.0,800.0
120110,202312,1412.0,92518.0,1.58,104.9,4.22,1.07,1997.0,47349.0,1300.0
120110,202412,3256.0,120405.0,3.06,92.1,3.28,2.28,1587.0,48430.0,1300.0
120110,202512,1264.0,129709.0,1.01,88.99,2.23,1.06,1089.0,48734.0,1300.0
008770,202312,2149.0,16074.0,14.98,394.1,2.56,2.41,912.0,35685.0,200.0
008770,202412,-1538.0,33928.0,-6.5,196.95,-0.13,-1.56,-52.0,39476.0,
008770,202512,-4321.0,29223.0,-14.46,220.14,0.33,-4.25,135.0,40683.0,
011210,202312,3363.0,127286.0,2.73,81.22,2.85,0.64,2328.0,81656.0,850.0
011210,202412,4429.0,135016.0,3.45,75.74,2.67,1.58,2188.0,81809.0,1100.0
011210,202512,3641.0,135750.0,2.75,72.8,2.41,1.38,2044.0,84816.0,1200.0
020560,202312,1531.0,9138.0,16.61,1506.32,8.13,2.37,6199.0,76233.0,
020560,202412,-5115.0,4349.0,-53.21,1240.8,3.31,-4.96,2757.0,83186.0,
020560,202512,-1374.0,3623.0,-34.48,1370.19,-4.75,-4.03,-3452.0,72668.0,
001800,202312,1367.0,36513.0,3.93,18.95,13.73,9.83,4055.0,29538.0,750.0
001800,202412,2564.0,39410.0,7.03,21.61,15.84,15.01,5062.0,31952.0,800.0
001800,202512,1931.0,40953.0,5.01,19.93,14.37,9.96,4877.0,33931.0,1100.0
097230,202312,-1369.0,4093.0,-31.41,747.9,-5.03,-5.29,-1088.0,21621.0,
097230,202412,64.0,4125.0,1.56,541.95,0.39,0.28,73.0,18860.0,
097230,202512,605.0,7416.0,10.15,266.36,3.35,2.57,671.0,19997.0,
001430,202312,3576.0,54525.0,6.68,79.75,4.82,3.08,1967.0,40835.0,1200.0
001430,202412,564.0,54089.0,1.04,88.37,1.44,0.56,523.0,36361.0,1200.0
001430,202512,1567.0,54192.0,2.89,100.44,2.7,1.54,984.0,36516.0,1200.0
294870,202312,2626.0,46876.0,5.87,133.25,4.66,4.13,1953.0,41908.0,700.0
294870,202412,2363.0,48537.0,5.09,139.58,4.34,3.66,1846.0,42562.0,700.0
294870,202512,2400.0,50672.0,5.0,136.53,6.0,3.81,2486.0,41470.0,700.0
006280,202312,-2279.0,113924.0,-2.03,71.66,2.12,-1.22,344.0,16266.0,1500.0
006280,202412,-2249.0,109754.0,-2.06,85.27,1.91,-2.54,321.0,16799.0,1500.0
006280,202512,-400.0,106673.0,-0.38,113.09,3.47,-1.49,692.0,19913.0,1500.0
322000,202312,-256.0,33175.0,-0.76,35.12,3.21,-0.52,175.0,5461.0,
322000,202412,10.0,33007.0,0.03,22.75,0.83,0.03,35.0,4224.0,
322000,202512,3721.0,37302.0,10.59,26.96,8.37,8.46,412.0,4927.0,
298020,202312,21535.0,295349.0,7.46,159.47,2.83,1.31,2134.0,75269.0,10000.0
298020,202412,31089.0,338062.0,9.84,159.58,3.48,2.36,2707.0,77761.0,10000.0
298020,202512,2499.0,364612.0,0.71,193.27,3.27,0.5,2515.0,76948.0,10100.0
001120,202312,3021.0,63172.0,5.17,160.01,2.98,1.33,4331.0,145143.0,1200.0
001120,202412,4533.0,73962.0,7.12,169.03,2.94,1.62,4892.0,166376.0,2000.0
001120,202512,3659.0,77069.0,5.22,163.83,1.75,0.95,2922.0,167063.0,2000.0
069620,202312,10507.0,66686.0,17.7,94.05,8.91,8.72,1226.0,13753.0,600.0
069620,202412,2135.0,69061.0,3.17,113.27,10.4,1.64,1479.0,14227.0,600.0
069620,202512,16904.0,87439.0,21.75,108.24,12.53,12.28,1968.0,15709.0,600.0
007810,202312,-1338.0,15784.0,-8.05,74.18,-2.41,-2.12,-321.0,13322.0,
007810,202412,-4601.0,13848.0,-31.05,84.29,-2.36,-9.17,-332.0,14070.0,
007810,202512,1726.0,16070.0,11.54,76.14,3.56,3.56,538.0,15097.0,100.0
229640,202312,135.0,4793.0,2.81,162.47,4.03,0.59,295.0,7311.0,200.0
229640,202412,1020.0,6048.0,19.0,148.09,5.15,4.07,448.0,8690.0,200.0
229640,202512,1374.0,6898.0,21.43,117.63,6.96,5.05,668.0,9601.0,250.0
012630,202312,1892.0,48984.0,4.56,134.42,5.29,3.6,3126.0,59083.0,300.0
012630,202412,2450.0,52784.0,5.65,143.16,5.56,4.2,3447.0,62003.0,350.0
012630,202512,5038.0,59006.0,10.82,133.68,9.85,6.33,6489.0,65848.0,450.0
361610,202312,1152.0,33825.0,3.58,69.34,7.73,12.67,501.0,6483.0,
361610,202412,-3459.0,32604.0,-10.41,78.53,-133.57,-113.2,-2910.0,2179.0,
361610,202512,-2799.0,31808.0,-8.58,68.82,-94.08,-80.73,-2464.0,2619.0,
007310,202312,40005.0,562474.0,8.55,69.44,7.38,4.68,2549.0,34545.0,9000.0
007310,202412,34108.0,597176.0,6.86,64.9,6.27,3.89,2220.0,35391.0,9000.0
007310,202512,17271.0,603102.0,3.35,65.29,4.82,1.96,1773.0,36745.0,9000.0
280360,202312,7476.0,232340.0,3.46,95.98,4.35,1.67,1770.0,40664.0,3000.0
280360,202412,8969.0,241452.0,4.04,95.01,3.89,2.03,1571.0,40443.0,3300.0
280360,202512,7734.0,247808.0,3.34,100.02,2.6,1.69,1095.0,42160.0,3300.0
093370,202312,-554.0,3212.0,-15.89,157.45,-8.81,-16.13,-461.0,5232.0,
093370,202412,-666.0,3044.0,-21.71,148.32,-2.19,-19.04,-96.0,4378.0,
093370,202512,50.0,3118.0,1.61,112.53,5.38,1.49,254.0,4716.0,
